serial_nbr,batchID
S004B018041,B018041
S002B047785,B047785
S009B038576,B038576
S006B009197,B009197
S006B001083,B001083
S003B050140,B050140
S001B027457,B027457
S006B035738,B035738
S002B007736,B007736
S007B032097,B032097
S007B025665,B025665
S000B030923,B030923
S002B019117,B019117
S001B004732,B004732
S007B043680,B043680
S008B038643,B038643
S001B034998,B034998
S008B004847,B004847
S000B042262,B042262
S005B027203,B027203
S004B016141,B016141
S000B040470,B040470
S007B029019,B029019
S008B034595,B034595
S002B030206,B030206
S001B046120,B046120
S001B021817,B021817
S001B049605,B049605
S008B007997,B007997
S009B019485,B019485
S001B014907,B014907
S009B041881,B041881
S007B015180,B015180
S006B012423,B012423
S004B024068,B024068
S002B046336,B046336
S009B034840,B034840
S003B012436,B012436
S004B021423,B021423
S005B028313,B028313
S005B013500,B013500
S003B028282,B028282
S009B018975,B018975
S004B031838,B031838
S006B048515,B048515
S001B007294,B007294
S001B024806,B024806
S007B022549,B022549
S002B042696,B042696
S009B015469,B015469
S003B029372,B029372
S006B032671,B032671
S001B037377,B037377
S003B033066,B033066
S008B011589,B011589
S005B044062,B044062
S002B000672,B000672
S000B019504,B019504
S005B045677,B045677
S009B033087,B033087
S005B003017,B003017
S001B004811,B004811
S003B024335,B024335
S005B031023,B031023
S005B033207,B033207
S003B015437,B015437
S007B018170,B018170
S004B048315,B048315
S009B016121,B016121
S004B011034,B011034
S002B029124,B029124
S001B044864,B044864
S007B035506,B035506
S001B019968,B019968
S009B024630,B024630
S006B033074,B033074
S001B041057,B041057
S007B017966,B017966
S008B031361,B031361
S009B040148,B040148
S009B031482,B031482
S000B027010,B027010
S003B002188,B002188
S001B025540,B025540
S005B019897,B019897
S004B041860,B041860
S008B009501,B009501
S008B010792,B010792
S009B028049,B028049
S003B045386,B045386
S004B044864,B044864
S008B032577,B032577
S006B035331,B035331
S004B022047,B022047
S000B022474,B022474
S004B030501,B030501
S008B012162,B012162
S008B024090,B024090
S008B027450,B027450
S001B032932,B032932
S002B036728,B036728
S001B043541,B043541
S006B004703,B004703
S003B000227,B000227
S006B020320,B020320
S008B005608,B005608
S001B020482,B020482
S004B022026,B022026
S001B043321,B043321
S008B043011,B043011
S004B042326,B042326
S003B026342,B026342
S000B014351,B014351
S004B024141,B024141
S008B003632,B003632
S008B036142,B036142
S007B040148,B040148
S009B027457,B027457
S008B032284,B032284
S005B016664,B016664
S007B032755,B032755
S001B032309,B032309
S009B016930,B016930
S006B016362,B016362
S006B037491,B037491
S008B004623,B004623
S009B030761,B030761
S003B018755,B018755
S001B040458,B040458
S000B043085,B043085
S007B011335,B011335
S008B014222,B014222
S005B005915,B005915
S004B016207,B016207
S006B008524,B008524
S003B023714,B023714
S001B011072,B011072
S002B033734,B033734
S001B001254,B001254
S005B037983,B037983
S009B002192,B002192
S003B044407,B044407
S000B016664,B016664
S005B013272,B013272
S000B020603,B020603
S008B015375,B015375
S002B005383,B005383
S000B023382,B023382
S006B001607,B001607
S002B014020,B014020
S000B035389,B035389
S003B015346,B015346
S000B012889,B012889
S005B016362,B016362
S004B017773,B017773
S000B050114,B050114
S000B030591,B030591
S008B040452,B040452
S003B044833,B044833
S005B008437,B008437
S001B006559,B006559
S005B001886,B001886
S003B006296,B006296
S008B013841,B013841
S003B037253,B037253
S006B014107,B014107
S000B012794,B012794
S007B016548,B016548
S007B036800,B036800
S000B031493,B031493
S002B022048,B022048
S009B020606,B020606
S007B019051,B019051
S006B009979,B009979
S004B012122,B012122
S002B040517,B040517
S009B000393,B000393
S005B018793,B018793
S003B004217,B004217
S005B009670,B009670
S003B016548,B016548
S004B046829,B046829
S008B003307,B003307
S007B010442,B010442
S000B023573,B023573
S001B008941,B008941
S002B028975,B028975
S002B027257,B027257
S003B027260,B027260
S004B023918,B023918
S006B038165,B038165
S007B028835,B028835
S006B029800,B029800
S000B032064,B032064
S004B016130,B016130
S009B029593,B029593
S008B042470,B042470
S004B036612,B036612
S003B031745,B031745
S008B008209,B008209
S004B010643,B010643
S007B048604,B048604
S009B020320,B020320
S005B036304,B036304
S003B032864,B032864
S006B027413,B027413
S002B005398,B005398
S000B031563,B031563
S000B027642,B027642
S008B001882,B001882
S009B017968,B017968
S007B006920,B006920
S004B005310,B005310
S006B050114,B050114
S001B004950,B004950
S005B032755,B032755
S003B015815,B015815
S008B038409,B038409
S007B027833,B027833
S004B033731,B033731
S001B001327,B001327
S005B008577,B008577
S006B039259,B039259
S006B024917,B024917
S003B001833,B001833
S002B008880,B008880
S009B048738,B048738
S001B036059,B036059
S009B017187,B017187
S001B048738,B048738
S000B047504,B047504
S001B025306,B025306
S008B028049,B028049
S006B012160,B012160
S004B041297,B041297
S007B008414,B008414
S009B019978,B019978
S006B016719,B016719
S007B024203,B024203
S006B016504,B016504
S004B029433,B029433
S007B048092,B048092
S005B027528,B027528
S009B013026,B013026
S004B027778,B027778
S006B025446,B025446
S001B042012,B042012
S004B025528,B025528
S001B011751,B011751
S007B019623,B019623
S000B021377,B021377
S000B035228,B035228
S008B024431,B024431
S004B049601,B049601
S008B037377,B037377
S001B049114,B049114
S002B016081,B016081
S001B025413,B025413
S004B033090,B033090
S000B039644,B039644
S004B046461,B046461
S005B027572,B027572
S008B016278,B016278
S004B005033,B005033
S001B029233,B029233
S007B009317,B009317
S007B020876,B020876
S003B004623,B004623
S004B016110,B016110
S009B016188,B016188
S007B024467,B024467
S002B029858,B029858
S002B042859,B042859
S009B044370,B044370
S006B034851,B034851
S003B032755,B032755
S009B027177,B027177
S007B023382,B023382
S005B006786,B006786
S002B047207,B047207
S000B044620,B044620
S005B012516,B012516
S007B049559,B049559
S009B009646,B009646
S001B035738,B035738
S000B002188,B002188
S009B015080,B015080
S001B009646,B009646
S006B018372,B018372
S004B000614,B000614
S002B045792,B045792
S009B027922,B027922
S003B031678,B031678
S005B024051,B024051
S001B045449,B045449
S002B011684,B011684
S000B037091,B037091
S008B029415,B029415
S007B007083,B007083
S001B000783,B000783
S005B044241,B044241
S001B013572,B013572
S009B036972,B036972
S002B005033,B005033
S008B009717,B009717
S002B042313,B042313
S000B027823,B027823
S006B022125,B022125
S008B006456,B006456
S009B003069,B003069
S006B002192,B002192
S000B004222,B004222
S001B002676,B002676
S006B025413,B025413
S008B038464,B038464
S005B049644,B049644
S005B042215,B042215
S005B033120,B033120
S005B037940,B037940
S001B033087,B033087
S008B036422,B036422
S007B009017,B009017
S006B001193,B001193
S000B033175,B033175
S008B048321,B048321
S009B048033,B048033
S007B027443,B027443
S009B039465,B039465
S007B017399,B017399
S006B038621,B038621
S002B049600,B049600
S003B013581,B013581
S002B009188,B009188
S006B004208,B004208
S009B049864,B049864
S000B017799,B017799
S000B002537,B002537
S000B019485,B019485
S008B034563,B034563
S005B000065,B000065
S003B005715,B005715
S009B014076,B014076
S001B037232,B037232
S006B007421,B007421
S007B016115,B016115
S006B024383,B024383
S000B021188,B021188
S008B049126,B049126
S002B029287,B029287
S001B042470,B042470
S006B002632,B002632
S006B002833,B002833
S005B031120,B031120
S007B007094,B007094
S005B000904,B000904
S006B026069,B026069
S005B009163,B009163
S007B008457,B008457
S009B046256,B046256
S001B039394,B039394
S007B000055,B000055
S001B047640,B047640
S008B013581,B013581
S005B031838,B031838
S007B050016,B050016
S009B039778,B039778
S001B047945,B047945
S002B046257,B046257
S000B019056,B019056
S001B029019,B029019
S003B033093,B033093
S006B043321,B043321
S009B029878,B029878
S001B015931,B015931
S002B025970,B025970
S008B035797,B035797
S009B003970,B003970
S003B020392,B020392
S003B048390,B048390
S002B031288,B031288
S006B035512,B035512
S008B026632,B026632
S004B011899,B011899
S002B012429,B012429
S002B044680,B044680
S007B016979,B016979
S008B035311,B035311
S003B014077,B014077
S009B002923,B002923
S002B036613,B036613
S003B007320,B007320
S001B048827,B048827
S001B025385,B025385
S002B014983,B014983
S001B021537,B021537
S002B002449,B002449
S005B014418,B014418
S007B029858,B029858
S005B035664,B035664
S001B025758,B025758
S008B032755,B032755
S009B041566,B041566
S001B015340,B015340
S004B001982,B001982
S000B038631,B038631
S001B039692,B039692
S006B000441,B000441
S008B046681,B046681
S002B028905,B028905
S006B033090,B033090
S001B029407,B029407
S003B022639,B022639
S002B019554,B019554
S002B024550,B024550
S006B034352,B034352
S007B050242,B050242
S006B029015,B029015
S006B013714,B013714
S007B040704,B040704
S009B048165,B048165
S009B044010,B044010
S006B039143,B039143
S006B013500,B013500
S001B008766,B008766
S003B020378,B020378
S003B024819,B024819
S003B046120,B046120
S007B012430,B012430
S006B005113,B005113
S002B030555,B030555
S000B014401,B014401
S007B029089,B029089
S009B031724,B031724
S002B023476,B023476
S006B004222,B004222
S000B027619,B027619
S004B012769,B012769
S002B012983,B012983
S008B028933,B028933
S003B031270,B031270
S007B024501,B024501
S003B017534,B017534
S008B000701,B000701
S000B040623,B040623
S009B031275,B031275
S006B017579,B017579
S005B005757,B005757
S004B000305,B000305
S007B010515,B010515
S002B017100,B017100
S000B042118,B042118
S006B009292,B009292
S000B028049,B028049
S000B008679,B008679
S002B031471,B031471
S004B021371,B021371
S008B049254,B049254
S005B030854,B030854
S002B017964,B017964
S003B038539,B038539
S001B023232,B023232
S000B031704,B031704
S002B006559,B006559
S009B010253,B010253
S003B002645,B002645
S002B047548,B047548
S007B034022,B034022
S006B037139,B037139
S003B019545,B019545
S002B005883,B005883
S008B020020,B020020
S005B033648,B033648
S001B016381,B016381
S001B032374,B032374
S002B037091,B037091
S006B005833,B005833
S004B028114,B028114
S005B025650,B025650
S002B047910,B047910
S007B019726,B019726
S003B013299,B013299
S002B004208,B004208
S005B000746,B000746
S004B000873,B000873
S003B016025,B016025
S005B021721,B021721
S001B020576,B020576
S008B023863,B023863
S005B039493,B039493
S006B045072,B045072
S003B034948,B034948
S000B017229,B017229
S003B036078,B036078
S004B044107,B044107
S009B046585,B046585
S002B045257,B045257
S001B023798,B023798
S007B018984,B018984
S005B014764,B014764
S009B019224,B019224
S002B007735,B007735
S004B016904,B016904
S008B043792,B043792
S009B002785,B002785
S002B014077,B014077
S005B031224,B031224
S009B013529,B013529
S008B020707,B020707
S002B032867,B032867
S002B023263,B023263
S004B030119,B030119
S004B047063,B047063
S002B002676,B002676
S000B023764,B023764
S000B044657,B044657
S009B049082,B049082
S006B013289,B013289
S006B036921,B036921
S005B049669,B049669
S009B009342,B009342
S009B028174,B028174
S009B014606,B014606
S007B039259,B039259
S009B007352,B007352
S000B040997,B040997
S003B030086,B030086
S006B033259,B033259
S001B007283,B007283
S007B036947,B036947
S004B020197,B020197
S001B016025,B016025
S000B034830,B034830
S002B023482,B023482
S007B008766,B008766
S009B007176,B007176
S006B032266,B032266
S002B008676,B008676
S000B019496,B019496
S008B036785,B036785
S007B005238,B005238
S004B007294,B007294
S005B008580,B008580
S000B044330,B044330
S004B049312,B049312
S001B035375,B035375
S008B035506,B035506
S001B044668,B044668
S004B014076,B014076
S006B017262,B017262
S009B025972,B025972
S006B021522,B021522
S002B034886,B034886
S008B038776,B038776
S004B038668,B038668
S006B014509,B014509
S005B044230,B044230
S004B007203,B007203
S009B010786,B010786
S005B017636,B017636
S001B005287,B005287
S000B036898,B036898
S002B001673,B001673
S004B032585,B032585
S003B014236,B014236
S007B008844,B008844
S005B013881,B013881
S009B035375,B035375
S000B002345,B002345
S003B020644,B020644
S004B039644,B039644
S009B024583,B024583
S005B011078,B011078
S004B030810,B030810
S002B004671,B004671
S008B050393,B050393
S005B010939,B010939
S007B044020,B044020
S005B005398,B005398
S007B011712,B011712
S004B008683,B008683
S006B036296,B036296
S005B028588,B028588
S006B014606,B014606
S007B026961,B026961
S007B049966,B049966
S000B019002,B019002
S000B037983,B037983
S004B012104,B012104
S002B014359,B014359
S001B033779,B033779
S003B035389,B035389
S008B029117,B029117
S003B028288,B028288
S008B019189,B019189
S009B002766,B002766
S001B037278,B037278
S000B036569,B036569
S000B005310,B005310
S000B040196,B040196
S006B039538,B039538
S003B049852,B049852
S008B002632,B002632
S001B024342,B024342
S008B044516,B044516
S007B014477,B014477
S001B042696,B042696
S006B017528,B017528
S009B017170,B017170
S006B010996,B010996
S000B004115,B004115
S002B044833,B044833
S001B002797,B002797
S006B041853,B041853
S001B009560,B009560
S005B049114,B049114
S003B017978,B017978
S000B038464,B038464
S004B018170,B018170
S008B022716,B022716
S009B010564,B010564
S004B025706,B025706
S009B021852,B021852
S006B047703,B047703
S006B046377,B046377
S006B010095,B010095
S001B011904,B011904
S006B019314,B019314
S006B022549,B022549
S007B022417,B022417
S008B019094,B019094
S000B018056,B018056
S005B035989,B035989
S009B004718,B004718
S002B014328,B014328
S001B002956,B002956
S007B041860,B041860
S009B022320,B022320
S000B049852,B049852
S002B001081,B001081
S000B006786,B006786
S005B047674,B047674
S006B006559,B006559
S005B006401,B006401
S006B000005,B000005
S007B033175,B033175
S009B016081,B016081
S002B037707,B037707
S006B008193,B008193
S003B003965,B003965
S000B043610,B043610
S009B035693,B035693
S005B028715,B028715
S008B012143,B012143
S009B034555,B034555
S003B034518,B034518
S002B018960,B018960
S003B004703,B004703
S004B029461,B029461
S007B002086,B002086
S000B040174,B040174
S002B013413,B013413
S000B008397,B008397
S001B038351,B038351
S009B041412,B041412
S001B021689,B021689
S006B043787,B043787
S001B047910,B047910
S004B037931,B037931
S004B037278,B037278
S005B025698,B025698
S006B040657,B040657
S003B015340,B015340
S000B048299,B048299
S007B046203,B046203
S005B043886,B043886
S003B000175,B000175
S004B017865,B017865
S008B006925,B006925
S000B021371,B021371
S005B001081,B001081
S001B007507,B007507
S004B028879,B028879
S009B034901,B034901
S002B027823,B027823
S009B023910,B023910
S008B042176,B042176
S007B007754,B007754
S006B015469,B015469
S008B025972,B025972
S002B034242,B034242
S000B030076,B030076
S009B035601,B035601
S000B030669,B030669
S003B003069,B003069
S000B001327,B001327
S004B043283,B043283
S001B019726,B019726
S007B014190,B014190
S002B000975,B000975
S004B008414,B008414
S008B022658,B022658
S005B038539,B038539
S008B026342,B026342
S001B004505,B004505
S007B042920,B042920
S005B016115,B016115
S005B002188,B002188
S005B040394,B040394
S000B039238,B039238
S008B017298,B017298
S005B023271,B023271
S001B040657,B040657
S007B028905,B028905
S006B014222,B014222
S006B040829,B040829
S009B018185,B018185
S005B022494,B022494
S009B010515,B010515
S004B028782,B028782
S002B025798,B025798
S007B001607,B001607
S009B024825,B024825
S005B010525,B010525
S008B017229,B017229
S000B032925,B032925
S009B049821,B049821
S001B001864,B001864
S004B030110,B030110
S006B008201,B008201
S002B026369,B026369
S002B036182,B036182
S007B009186,B009186
S001B044370,B044370
S007B046832,B046832
S007B035797,B035797
S009B016908,B016908
S006B050240,B050240
S009B036612,B036612
S007B025412,B025412
S002B048864,B048864
S006B032855,B032855
S000B036177,B036177
S005B013070,B013070
S002B011273,B011273
S009B027477,B027477
S006B042920,B042920
S002B020528,B020528
S001B045301,B045301
S009B021074,B021074
S002B008209,B008209
S008B030429,B030429
S004B026069,B026069
S009B008941,B008941
S004B016772,B016772
S000B035772,B035772
S005B009912,B009912
S003B042170,B042170
S004B031411,B031411
S007B018054,B018054
S001B043100,B043100
S009B015676,B015676
S007B033122,B033122
S009B043881,B043881
S005B007190,B007190
S004B047734,B047734
S002B008460,B008460
S001B049966,B049966
S002B014065,B014065
S003B045486,B045486
S007B019578,B019578
S002B041057,B041057
S004B017122,B017122
S003B047063,B047063
S007B033952,B033952
S009B039133,B039133
S003B038361,B038361
S006B012862,B012862
S005B005874,B005874
S003B005741,B005741
S000B008118,B008118
S002B012218,B012218
S000B034072,B034072
S006B025756,B025756
S007B008118,B008118
S005B027517,B027517
S008B047240,B047240
S008B019009,B019009
S002B030723,B030723
S001B041818,B041818
S001B043947,B043947
S004B029847,B029847
S002B019426,B019426
S005B021522,B021522
S000B020251,B020251
S000B001466,B001466
S001B048447,B048447
S003B010725,B010725
S003B036004,B036004
S001B047460,B047460
S006B027260,B027260
S002B009726,B009726
S004B043605,B043605
S008B026069,B026069
S004B010596,B010596
S004B014323,B014323
S009B016334,B016334
S001B019483,B019483
S007B025409,B025409
S003B010547,B010547
S006B008628,B008628
S001B032867,B032867
S000B023454,B023454
S006B048878,B048878
S005B026046,B026046
S000B011417,B011417
S000B033090,B033090
S002B020593,B020593
S004B007878,B007878
S007B022357,B022357
S001B048864,B048864
S002B025594,B025594
S004B032925,B032925
S002B034055,B034055
S006B042307,B042307
S000B020659,B020659
S000B032424,B032424
S007B018640,B018640
S006B026923,B026923
S004B030669,B030669
S009B032585,B032585
S006B002785,B002785
S003B049821,B049821
S009B034353,B034353
S006B017559,B017559
S000B009386,B009386
S005B028623,B028623
S005B038887,B038887
S007B026848,B026848
S000B006996,B006996
S009B018377,B018377
S009B005874,B005874
S009B003875,B003875
S004B034572,B034572
S000B016508,B016508
S009B020121,B020121
S003B004366,B004366
S007B036613,B036613
S006B041057,B041057
S009B039259,B039259
S008B002847,B002847
S004B013861,B013861
S002B036791,B036791
S002B033961,B033961
S008B004867,B004867
S009B030237,B030237
S001B049821,B049821
S008B033057,B033057
S004B029089,B029089
S004B017440,B017440
S001B024383,B024383
S004B037222,B037222
S004B036697,B036697
S003B028826,B028826
S006B001960,B001960
S005B021487,B021487
S005B045382,B045382
S004B031436,B031436
S004B014065,B014065
S000B038511,B038511
S004B011999,B011999
S007B013674,B013674
S009B003680,B003680
S004B031428,B031428
S002B046230,B046230
S002B040470,B040470
S003B019726,B019726
S004B018054,B018054
S006B008580,B008580
S006B047464,B047464
S002B018793,B018793
S009B014351,B014351
S008B027642,B027642
S007B034823,B034823
S000B027760,B027760
S007B016278,B016278
S004B049116,B049116
S004B047221,B047221
S002B008788,B008788
S008B027554,B027554
S004B031719,B031719
S001B040704,B040704
S001B030131,B030131
S004B041149,B041149
S003B042856,B042856
S009B036078,B036078
S003B027443,B027443
S005B010233,B010233
S008B008559,B008559
S004B045169,B045169
S009B032085,B032085
S003B018471,B018471
S003B037204,B037204
S001B018672,B018672
S002B037931,B037931
S000B020335,B020335
S007B048091,B048091
S004B039133,B039133
S000B000148,B000148
S008B011947,B011947
S000B032070,B032070
S002B003007,B003007
S000B008676,B008676
S001B015544,B015544
S005B007320,B007320
S001B004388,B004388
S003B013565,B013565
S006B045911,B045911
S007B015606,B015606
S009B007829,B007829
S001B024990,B024990
S001B047438,B047438
S002B016305,B016305
S008B018044,B018044
S000B025409,B025409
S007B010749,B010749
S006B020298,B020298
S005B000114,B000114
S006B035230,B035230
S001B000392,B000392
S002B036396,B036396
S003B027778,B027778
S009B022124,B022124
S007B027477,B027477
S008B043873,B043873
S001B029878,B029878
S005B027443,B027443
S001B025936,B025936
S008B015197,B015197
S007B040525,B040525
S004B023863,B023863
S004B029515,B029515
S001B031896,B031896
S001B015434,B015434
S004B025540,B025540
S001B035883,B035883
S005B014102,B014102
S008B017712,B017712
S002B045072,B045072
S004B009719,B009719
S002B039778,B039778
S003B029806,B029806
S002B047674,B047674
S005B020707,B020707
S005B033395,B033395
S000B045382,B045382
S007B043778,B043778
S008B036921,B036921
S007B040897,B040897
S008B049161,B049161
S000B008516,B008516
S000B049254,B049254
S008B043881,B043881
S001B020606,B020606
S001B010233,B010233
S006B023671,B023671
S006B040919,B040919
S006B010832,B010832
S008B039680,B039680
S008B048092,B048092
S008B044168,B044168
S001B030501,B030501
S004B041392,B041392
S004B038725,B038725
S009B037361,B037361
S007B028933,B028933
S008B005433,B005433
S005B001208,B001208
S002B044407,B044407
S008B001083,B001083
S004B037731,B037731
S000B048799,B048799
S007B030800,B030800
S006B038206,B038206
S008B016305,B016305
S001B028845,B028845
S007B034563,B034563
S002B046253,B046253
S000B019597,B019597
S002B016110,B016110
S003B010598,B010598
S007B035447,B035447
S005B019607,B019607
S005B039394,B039394
S009B028444,B028444
S003B025035,B025035
S003B014102,B014102
S001B024685,B024685
S002B029984,B029984
S001B032855,B032855
S006B010786,B010786
S004B001135,B001135
S008B021817,B021817
S001B042118,B042118
S006B001610,B001610
S000B044242,B044242
S004B001107,B001107
S009B026187,B026187
S004B029697,B029697
S000B024030,B024030
S005B000276,B000276
S006B027614,B027614
S007B050240,B050240
S007B012516,B012516
S006B003467,B003467
S000B049548,B049548
S004B002330,B002330
S005B046044,B046044
S005B006996,B006996
S000B043242,B043242
S002B003965,B003965
S007B004005,B004005
S001B002472,B002472
S003B041415,B041415
S005B022279,B022279
S003B042215,B042215
S003B007226,B007226
S008B015286,B015286
S008B002651,B002651
S003B016733,B016733
S004B045570,B045570
S006B008788,B008788
S001B030062,B030062
S004B015239,B015239
S006B020378,B020378
S009B029019,B029019
S007B002922,B002922
S005B030185,B030185
S003B007754,B007754
S006B045386,B045386
S003B030847,B030847
S006B011489,B011489
S000B048911,B048911
S006B030854,B030854
S009B029407,B029407
S005B033428,B033428
S003B018510,B018510
S004B010186,B010186
S003B008766,B008766
S008B008697,B008697
S008B021585,B021585
S008B005741,B005741
S008B036609,B036609
S006B045338,B045338
S002B022115,B022115
S006B008577,B008577
S004B010735,B010735
S004B018445,B018445
S006B027881,B027881
S006B003944,B003944
S007B049312,B049312
S009B008263,B008263
S002B022392,B022392
S005B030211,B030211
S006B045167,B045167
S004B048831,B048831
S009B037352,B037352
S008B008045,B008045
S009B019955,B019955
S003B029378,B029378
S003B012970,B012970
S003B027833,B027833
S008B022047,B022047
S004B036791,B036791
S003B018960,B018960
S008B024041,B024041
S009B022756,B022756
S002B006920,B006920
S009B029355,B029355
S004B015104,B015104
S003B045825,B045825
S006B039680,B039680
S000B001452,B001452
S008B040013,B040013
S002B045996,B045996
S002B049852,B049852
S008B039083,B039083
S003B020097,B020097
S008B036737,B036737
S008B004222,B004222
S001B029433,B029433
S005B015344,B015344
S007B047516,B047516
S001B003395,B003395
S005B047081,B047081
S000B048644,B048644
S001B038887,B038887
S007B010109,B010109
S002B050040,B050040
S007B000657,B000657
S001B033589,B033589
S005B020329,B020329
S002B001982,B001982
S001B025594,B025594
S008B014828,B014828
S008B023999,B023999
S002B014529,B014529
S006B031704,B031704
S002B012721,B012721
S002B045219,B045219
S000B039279,B039279
S002B041551,B041551
S002B008577,B008577
S001B019897,B019897
S009B048995,B048995
S000B038203,B038203
S001B028623,B028623
S009B009719,B009719
S001B007735,B007735
S007B047559,B047559
S002B039398,B039398
S005B027257,B027257
S003B049121,B049121
S008B018677,B018677
S009B019557,B019557
S000B002590,B002590
S001B031301,B031301
S009B016719,B016719
S000B035054,B035054
S007B020097,B020097
S001B049880,B049880
S002B012637,B012637
S001B014659,B014659
S006B038430,B038430
S000B037328,B037328
S006B013047,B013047
S006B009308,B009308
S007B018481,B018481
S009B037204,B037204
S002B041039,B041039
S008B030765,B030765
S008B006386,B006386
S007B008535,B008535
S009B036609,B036609
S008B015815,B015815
S000B024041,B024041
S002B001327,B001327
S006B012997,B012997
S007B014132,B014132
S001B038034,B038034
S008B009016,B009016
S002B019623,B019623
S004B007722,B007722
S004B008825,B008825
S008B025971,B025971
S009B026945,B026945
S004B011072,B011072
S006B011589,B011589
S007B031724,B031724
S002B024687,B024687
S009B029090,B029090
S006B000305,B000305
S003B032309,B032309
S000B044732,B044732
S002B004414,B004414
S009B028344,B028344
S006B034830,B034830
S004B007293,B007293
S008B039484,B039484
S004B002797,B002797
S007B016496,B016496
S000B010377,B010377
S009B034710,B034710
S003B029117,B029117
S009B032097,B032097
S009B041002,B041002
S001B034352,B034352
S002B044749,B044749
S006B044553,B044553
S001B049905,B049905
S001B016848,B016848
S009B032246,B032246
S007B017724,B017724
S002B004637,B004637
S002B045781,B045781
S005B032885,B032885
S001B032577,B032577
S007B042983,B042983
S006B025871,B025871
S003B009912,B009912
S008B011034,B011034
S007B025306,B025306
S005B043872,B043872
S003B014076,B014076
S005B011499,B011499
S006B010864,B010864
S009B044732,B044732
S005B014643,B014643
S003B018135,B018135
S007B042571,B042571
S002B037521,B037521
S006B013922,B013922
S007B018755,B018755
S002B045167,B045167
S007B009689,B009689
S001B030236,B030236
S006B037373,B037373
S004B037648,B037648
S006B047705,B047705
S000B002577,B002577
S007B038445,B038445
S002B003307,B003307
S009B005873,B005873
S006B014144,B014144
S000B010515,B010515
S007B013714,B013714
S001B046377,B046377
S006B041516,B041516
S008B048447,B048447
S003B007878,B007878
S007B036972,B036972
S001B001746,B001746
S008B049859,B049859
S009B043940,B043940
S006B028956,B028956
S007B042696,B042696
S006B036004,B036004
S003B044914,B044914
S002B023967,B023967
S002B049821,B049821
S004B031493,B031493
S009B014529,B014529
S006B001135,B001135
S004B000195,B000195
S007B000634,B000634
S004B036142,B036142
S005B035180,B035180
S005B006208,B006208
S000B010018,B010018
S002B029240,B029240
S009B028845,B028845
S008B005455,B005455
S006B024783,B024783
S005B027569,B027569
S004B006559,B006559
S007B047703,B047703
S007B046869,B046869
S005B034046,B034046
S000B022315,B022315
S003B000839,B000839
S000B005741,B005741
S008B048072,B048072
S000B030185,B030185
S003B005389,B005389
S003B002577,B002577
S009B029215,B029215
S003B049966,B049966
S003B039040,B039040
S002B044668,B044668
S008B017872,B017872
S009B050100,B050100
S002B024574,B024574
S008B002645,B002645
S009B005394,B005394
S009B013613,B013613
S009B043813,B043813
S008B019252,B019252
S003B003282,B003282
S003B024643,B024643
S009B007869,B007869
S004B016305,B016305
S005B043870,B043870
S008B011663,B011663
S008B034038,B034038
S003B039913,B039913
S003B040776,B040776
S004B012196,B012196
S009B029015,B029015
S005B008794,B008794
S004B006786,B006786
S005B036832,B036832
S009B048731,B048731
S001B033049,B033049
S002B010596,B010596
S008B029865,B029865
S006B001092,B001092
S003B020659,B020659
S002B002766,B002766
S006B006181,B006181
S008B030211,B030211
S001B037162,B037162
S008B024698,B024698
S004B030761,B030761
S007B023454,B023454
S003B020401,B020401
S002B047880,B047880
S004B018984,B018984
S008B005113,B005113
S005B023733,B023733
S009B013070,B013070
S002B007352,B007352
S005B008973,B008973
S000B019623,B019623
S006B012561,B012561
S007B031050,B031050
S000B028715,B028715
S009B008211,B008211
S008B005873,B005873
S008B001050,B001050
S008B008211,B008211
S004B022298,B022298
S002B038150,B038150
S007B025446,B025446
S000B040407,B040407
S002B000623,B000623
S001B037809,B037809
S007B028646,B028646
S007B047081,B047081
S007B045677,B045677
S008B029351,B029351
S006B004808,B004808
S005B005833,B005833
S008B043079,B043079
S004B010066,B010066
S001B037648,B037648
S000B036446,B036446
S004B032158,B032158
S009B030859,B030859
S005B019042,B019042
S000B012436,B012436
S006B027528,B027528
S002B016066,B016066
S002B012122,B012122
S008B030209,B030209
S002B001663,B001663
S000B031288,B031288
S009B038762,B038762
S006B037542,B037542
S008B037139,B037139
S000B013569,B013569
S007B027413,B027413
S006B034331,B034331
S008B001974,B001974
S000B046408,B046408
S007B048315,B048315
S004B022450,B022450
S004B012020,B012020
S007B030530,B030530
S000B018510,B018510
S004B025783,B025783
S006B033163,B033163
S007B011550,B011550
S004B001241,B001241
S009B014328,B014328
S004B004807,B004807
S004B027010,B027010
S004B029984,B029984
S004B044516,B044516
S009B014323,B014323
S009B018464,B018464
S002B044818,B044818
S003B030185,B030185
S008B007057,B007057
S005B034091,B034091
S001B004005,B004005
S006B049880,B049880
S009B046063,B046063
S007B008577,B008577
S004B032864,B032864
S000B045386,B045386
S006B035017,B035017
S001B027614,B027614
S000B047240,B047240
S006B023232,B023232
S002B029454,B029454
S004B035648,B035648
S003B042983,B042983
S004B000175,B000175
S005B000253,B000253
S006B031534,B031534
S003B019224,B019224
S006B025970,B025970
S001B034055,B034055
S008B029687,B029687
S003B024911,B024911
S003B034901,B034901
S007B032856,B032856
S002B009197,B009197
S001B025777,B025777
S002B041322,B041322
S005B012168,B012168
S008B033731,B033731
S005B013842,B013842
S005B031566,B031566
S001B046889,B046889
S002B001994,B001994
S003B004817,B004817
S004B023633,B023633
S009B015403,B015403
