serial_nbr,batchID
S001B029275,B029275
S009B008972,B008972
S009B014868,B014868
S007B016125,B016125
S004B012935,B012935
S007B009685,B009685
S000B011940,B011940
S004B041094,B041094
S006B047635,B047635
S004B025945,B025945
S009B035945,B035945
S002B045424,B045424
S004B027179,B027179
S003B006515,B006515
S007B046415,B046415
S005B037553,B037553
S000B003386,B003386
S004B033692,B033692
S002B039072,B039072
S006B037644,B037644
S002B034576,B034576
S008B035309,B035309
S006B042612,B042612
S006B043051,B043051
S000B032275,B032275
S004B014846,B014846
S001B026359,B026359
S006B005987,B005987
S006B041237,B041237
S007B041682,B041682
S004B022804,B022804
S009B005025,B005025
S009B000775,B000775
S006B029668,B029668
S009B000686,B000686
S003B025147,B025147
S008B015496,B015496
S005B028862,B028862
S000B035030,B035030
S005B022994,B022994
S005B037838,B037838
S002B013758,B013758
S009B019679,B019679
S000B014744,B014744
S007B042612,B042612
S002B005899,B005899
S005B010859,B010859
S008B014751,B014751
S000B031491,B031491
S001B045552,B045552
S004B046163,B046163
S002B026401,B026401
S008B006606,B006606
S008B040669,B040669
S008B011940,B011940
S008B006559,B006559
S002B008948,B008948
S001B039982,B039982
S000B040846,B040846
S002B042181,B042181
S000B013697,B013697
S000B037113,B037113
S006B046834,B046834
S006B023899,B023899
S007B035456,B035456
S009B022804,B022804
S002B035820,B035820
S006B011985,B011985
S009B005003,B005003
S001B042661,B042661
S003B040150,B040150
S002B003915,B003915
S009B018523,B018523
S007B038303,B038303
S006B028044,B028044
S006B023912,B023912
S000B034947,B034947
S005B004332,B004332
S002B011921,B011921
S005B031028,B031028
S000B035100,B035100
S001B013439,B013439
S008B035247,B035247
S005B044350,B044350
S003B015826,B015826
S001B042827,B042827
S003B003033,B003033
S009B013870,B013870
S008B021116,B021116
S001B015304,B015304
S003B048176,B048176
S003B012766,B012766
S002B030666,B030666
S009B034289,B034289
S003B023227,B023227
S007B014691,B014691
S006B041871,B041871
S002B016442,B016442
S000B043882,B043882
S000B046418,B046418
S002B025026,B025026
S005B033368,B033368
S008B009559,B009559
S006B043086,B043086
S003B033662,B033662
S004B041249,B041249
S006B034346,B034346
S008B005089,B005089
S002B014453,B014453
S009B006767,B006767
S007B031706,B031706
S009B049834,B049834
S000B031433,B031433
S000B042291,B042291
S008B024645,B024645
S000B045386,B045386
S005B047006,B047006
S000B040769,B040769
S004B038920,B038920
S008B006107,B006107
S006B027797,B027797
S006B016121,B016121
S004B044536,B044536
S000B020214,B020214
S008B012244,B012244
S005B044015,B044015
S009B045252,B045252
S007B020467,B020467
S003B018675,B018675
S008B049788,B049788
S005B028735,B028735
S002B014267,B014267
S000B030787,B030787
S006B045617,B045617
S005B027893,B027893
S001B004970,B004970
S009B024366,B024366
S006B019686,B019686
S003B014093,B014093
S009B048854,B048854
S000B047635,B047635
S005B037304,B037304
S002B006188,B006188
S002B016341,B016341
S006B037667,B037667
S002B037790,B037790
S004B004163,B004163
S003B047263,B047263
S005B012362,B012362
S008B041198,B041198
S001B034539,B034539
S006B047482,B047482
S003B003928,B003928
S006B032158,B032158
S004B048252,B048252
S009B009431,B009431
S008B049959,B049959
S000B030671,B030671
S007B033046,B033046
S007B048605,B048605
S000B012064,B012064
S008B005951,B005951
S002B006529,B006529
S005B015924,B015924
S008B008940,B008940
S005B040303,B040303
S007B015222,B015222
S008B033350,B033350
S000B000775,B000775
S005B017140,B017140
S006B013735,B013735
S006B014432,B014432
S000B031456,B031456
S009B035247,B035247
S005B027637,B027637
S008B029356,B029356
S006B048645,B048645
S005B030467,B030467
S009B014267,B014267
S000B038106,B038106
S002B004360,B004360
S009B039393,B039393
S004B025785,B025785
S004B008548,B008548
S007B039278,B039278
S007B023204,B023204
S004B000950,B000950
S007B038798,B038798
S004B043073,B043073
S003B045871,B045871
S002B044417,B044417
S000B045429,B045429
S001B049944,B049944
S007B009807,B009807
S004B014868,B014868
S009B024580,B024580
S005B020714,B020714
S002B030069,B030069
S005B039355,B039355
S005B018149,B018149
S009B023899,B023899
S008B042933,B042933
S001B032927,B032927
S001B015816,B015816
S000B031005,B031005
S004B033780,B033780
S006B024096,B024096
S002B018251,B018251
S005B036953,B036953
S002B001718,B001718
S003B044837,B044837
S004B035820,B035820
S007B000641,B000641
S000B020693,B020693
S001B033830,B033830
S005B018444,B018444
S002B028984,B028984
S008B015929,B015929
S001B045264,B045264
S008B005241,B005241
S008B000339,B000339
S008B043818,B043818
S008B021285,B021285
S004B018523,B018523
S006B045386,B045386
S000B032960,B032960
S000B046804,B046804
S006B040870,B040870
S003B008541,B008541
S006B047095,B047095
S009B046361,B046361
S001B018511,B018511
S001B011116,B011116
S005B040491,B040491
S005B012127,B012127
S008B005003,B005003
S003B006974,B006974
S002B014751,B014751
S002B005214,B005214
S005B020317,B020317
S000B045563,B045563
S002B002213,B002213
S002B006029,B006029
S006B016386,B016386
S008B024553,B024553
S000B032225,B032225
S006B014273,B014273
S007B024224,B024224
S007B014371,B014371
S007B004611,B004611
S008B046428,B046428
S000B031774,B031774
S007B020067,B020067
S003B031467,B031467
S000B021003,B021003
S001B006895,B006895
S006B046859,B046859
S005B017104,B017104
S009B002514,B002514
S008B048829,B048829
S001B021295,B021295
S001B020283,B020283
S008B006785,B006785
S006B035311,B035311
S001B049559,B049559
S007B031591,B031591
S002B021400,B021400
S008B029794,B029794
S005B045543,B045543
S001B033617,B033617
S005B019694,B019694
S006B047280,B047280
S009B048057,B048057
S009B013572,B013572
S002B036492,B036492
S009B002810,B002810
S002B001839,B001839
S002B021719,B021719
S002B039346,B039346
S004B049308,B049308
S000B045264,B045264
S009B026226,B026226
S007B048860,B048860
S004B024569,B024569
S007B011735,B011735
S004B040525,B040525
S005B018880,B018880
S001B032318,B032318
S005B046695,B046695
S009B001133,B001133
S005B012944,B012944
S000B031479,B031479
S008B021162,B021162
S000B015620,B015620
S000B033718,B033718
S006B047923,B047923
S006B033788,B033788
S004B047586,B047586
S005B009680,B009680
S009B027976,B027976
S004B020324,B020324
S008B007287,B007287
S007B043216,B043216
S009B038379,B038379
S000B049270,B049270
S004B032635,B032635
S009B034636,B034636
S002B031798,B031798
S009B047263,B047263
S008B036047,B036047
S001B041541,B041541
S002B022136,B022136
S000B012821,B012821
S009B014779,B014779
S003B027455,B027455
S008B010844,B010844
S000B018003,B018003
S002B010197,B010197
S001B047263,B047263
S003B033964,B033964
S006B017629,B017629
S007B021116,B021116
S008B024548,B024548
S002B048829,B048829
S004B025703,B025703
S004B046428,B046428
S004B001927,B001927
S008B001752,B001752
S003B021613,B021613
S007B043739,B043739
S001B021835,B021835
S000B042445,B042445
S001B013434,B013434
S009B031623,B031623
S006B005816,B005816
S003B033350,B033350
S009B047477,B047477
S008B017416,B017416
S005B023665,B023665
S004B003461,B003461
S007B011632,B011632
S000B038920,B038920
S003B020482,B020482
S009B044015,B044015
S004B012772,B012772
S007B008283,B008283
S002B036917,B036917
S007B039921,B039921
S000B020521,B020521
S000B040262,B040262
S004B049579,B049579
S009B042597,B042597
S001B028977,B028977
S001B036444,B036444
S003B012212,B012212
S005B047606,B047606
S003B016647,B016647
S006B038744,B038744
S000B049157,B049157
S009B037592,B037592
S006B028854,B028854
S006B020834,B020834
S005B013258,B013258
S003B013582,B013582
S006B034650,B034650
S006B031798,B031798
S002B017368,B017368
S006B017609,B017609
S001B047788,B047788
S000B004163,B004163
S007B020275,B020275
S006B005485,B005485
S002B030651,B030651
S009B003190,B003190
S009B022283,B022283
S008B013296,B013296
S003B021133,B021133
S003B047242,B047242
S006B047791,B047791
S001B039512,B039512
S007B000226,B000226
S009B014792,B014792
S005B045003,B045003
S000B013730,B013730
S000B039813,B039813
S002B020462,B020462
S006B017662,B017662
S005B010484,B010484
S005B010589,B010589
S006B036837,B036837
S009B003906,B003906
S004B002174,B002174
S002B019184,B019184
S007B036824,B036824
S002B043392,B043392
S007B004185,B004185
S001B008557,B008557
S008B047985,B047985
S006B037444,B037444
S004B015381,B015381
S007B035527,B035527
S008B003928,B003928
S000B009431,B009431
S006B004754,B004754
S005B031425,B031425
S000B005891,B005891
S007B013351,B013351
S008B039181,B039181
S007B022862,B022862
S005B015496,B015496
S004B043448,B043448
S008B033182,B033182
S000B005508,B005508
S008B026065,B026065
S003B023179,B023179
S009B014807,B014807
S008B042918,B042918
S007B039640,B039640
S009B044734,B044734
S004B009461,B009461
S009B026397,B026397
S000B049916,B049916
S000B030203,B030203
S007B010490,B010490
S003B029477,B029477
S009B020324,B020324
S006B038085,B038085
S007B019342,B019342
S004B033452,B033452
S005B016348,B016348
S005B036579,B036579
S003B042282,B042282
S002B035959,B035959
S008B002388,B002388
S000B014807,B014807
S009B012766,B012766
S001B013738,B013738
S004B034997,B034997
S007B050042,B050042
S000B037710,B037710
S007B027553,B027553
S000B035311,B035311
S001B025219,B025219
S009B014209,B014209
S000B036071,B036071
S007B034997,B034997
S004B041871,B041871
S005B035755,B035755
S009B042582,B042582
S002B008324,B008324
S008B038732,B038732
S009B014211,B014211
S003B014984,B014984
S005B039034,B039034
S004B044825,B044825
S001B028620,B028620
S007B001504,B001504
S003B032745,B032745
S001B035100,B035100
S007B038446,B038446
S006B048209,B048209
S006B049859,B049859
S009B024633,B024633
S002B014627,B014627
S009B026952,B026952
S008B022784,B022784
S001B011472,B011472
S005B027976,B027976
S004B031765,B031765
S002B036536,B036536
S001B036837,B036837
S007B038522,B038522
S000B034507,B034507
S007B026956,B026956
S006B003676,B003676
S004B013425,B013425
S008B003209,B003209
S006B022867,B022867
S003B043174,B043174
S002B050377,B050377
S004B023424,B023424
S002B035661,B035661
S003B038931,B038931
S006B011280,B011280
S007B039010,B039010
S006B037832,B037832
S006B048288,B048288
S006B033334,B033334
S007B031011,B031011
S002B028798,B028798
S003B024224,B024224
S004B016408,B016408
S006B049135,B049135
S008B050042,B050042
S007B005590,B005590
S004B028253,B028253
S005B043120,B043120
S001B046255,B046255
S009B009373,B009373
S006B027777,B027777
S001B005951,B005951
S009B031244,B031244
S009B001819,B001819
S007B035130,B035130
S009B029047,B029047
S006B002220,B002220
S001B010382,B010382
S003B005214,B005214
S003B047573,B047573
S006B042964,B042964
S002B016899,B016899
S005B002777,B002777
S006B047323,B047323
S000B013171,B013171
S003B027719,B027719
S003B048667,B048667
S009B023195,B023195
S001B003254,B003254
S006B007152,B007152
S009B004849,B004849
S007B013973,B013973
S007B048645,B048645
S006B006933,B006933
S000B029434,B029434
S003B044639,B044639
S008B042615,B042615
S009B007734,B007734
S000B020714,B020714
S009B003747,B003747
S002B005039,B005039
S003B044065,B044065
S008B050232,B050232
S003B035311,B035311
S000B001786,B001786
S009B027351,B027351
S002B009738,B009738
S002B002404,B002404
S006B029477,B029477
S001B038615,B038615
S006B043923,B043923
S000B024411,B024411
S005B012071,B012071
S002B004287,B004287
S003B044417,B044417
S004B010750,B010750
S000B044322,B044322
S008B027637,B027637
S000B020482,B020482
S000B021887,B021887
S008B026422,B026422
S000B014320,B014320
S004B006754,B006754
S007B018283,B018283
S003B032516,B032516
S003B031716,B031716
S007B046322,B046322
S003B016982,B016982
S008B026397,B026397
S000B028513,B028513
S002B032637,B032637
S000B009379,B009379
S001B030197,B030197
S005B040669,B040669
S005B047081,B047081
S005B000365,B000365
S003B048829,B048829
S007B017851,B017851
S008B046555,B046555
S002B047550,B047550
S003B016418,B016418
S007B035016,B035016
S001B029974,B029974
S004B007849,B007849
S000B029388,B029388
S000B012594,B012594
S009B019512,B019512
S004B019512,B019512
S000B037541,B037541
S001B042597,B042597
S001B049455,B049455
S006B011372,B011372
S007B003327,B003327
S003B029362,B029362
S009B001746,B001746
S005B030622,B030622
S008B013884,B013884
S005B006785,B006785
S006B020755,B020755
S004B039803,B039803
S006B006761,B006761
S004B037801,B037801
S003B039155,B039155
S008B034597,B034597
S001B036845,B036845
S006B002897,B002897
S007B016362,B016362
S004B021285,B021285
S005B041183,B041183
S003B030887,B030887
S001B001614,B001614
S005B017726,B017726
S008B040233,B040233
S008B015105,B015105
S006B028377,B028377
S007B041237,B041237
S008B048315,B048315
S005B045941,B045941
S008B029436,B029436
S006B046602,B046602
S008B033720,B033720
S001B007035,B007035
S007B023232,B023232
S008B001891,B001891
S005B048438,B048438
S002B004163,B004163
S002B000238,B000238
S003B037801,B037801
S003B029115,B029115
S004B044538,B044538
S009B003910,B003910
S006B039231,B039231
S007B015629,B015629
S004B027553,B027553
S006B034883,B034883
S002B010420,B010420
S002B041541,B041541
S008B048776,B048776
S008B016241,B016241
S007B043466,B043466
S005B017590,B017590
S009B000672,B000672
S007B045673,B045673
S009B043719,B043719
S002B034037,B034037
S001B020654,B020654
S004B008571,B008571
S004B013475,B013475
S000B049326,B049326
S007B011116,B011116
S000B014773,B014773
S001B047940,B047940
S006B028108,B028108
S008B016740,B016740
S008B014289,B014289
S006B038907,B038907
S003B009559,B009559
S003B047429,B047429
S002B018523,B018523
S008B049666,B049666
S004B038684,B038684
S006B005089,B005089
S003B008900,B008900
S004B043818,B043818
S004B011280,B011280
S005B037644,B037644
S003B002777,B002777
S002B010846,B010846
S004B046214,B046214
S003B007153,B007153
S004B048667,B048667
S007B031266,B031266
S005B022774,B022774
S000B013625,B013625
S009B044420,B044420
S008B044990,B044990
S008B007606,B007606
S005B049944,B049944
S003B012196,B012196
S005B049413,B049413
S006B047006,B047006
S007B005214,B005214
S001B006188,B006188
S006B019632,B019632
S007B034692,B034692
S006B025296,B025296
S006B020168,B020168
S009B005479,B005479
S001B020194,B020194
S009B046023,B046023
S003B021119,B021119
S001B046214,B046214
S007B006414,B006414
S000B038601,B038601
S001B038987,B038987
S008B007601,B007601
S001B038379,B038379
S006B048543,B048543
S002B000726,B000726
S002B006179,B006179
S005B036772,B036772
S008B049540,B049540
S000B005441,B005441
S002B032745,B032745
S001B045864,B045864
S006B024689,B024689
S007B006610,B006610
S001B008548,B008548
S006B033179,B033179
S002B032875,B032875
S005B037963,B037963
S006B028341,B028341
S002B023202,B023202
S005B002649,B002649
S001B036160,B036160
S002B029598,B029598
S002B000982,B000982
S007B039982,B039982
S008B044663,B044663
S006B017851,B017851
S008B044797,B044797
S002B039923,B039923
S003B046266,B046266
S009B048427,B048427
S007B001819,B001819
S003B013973,B013973
S004B047113,B047113
S006B027069,B027069
S002B033407,B033407
S009B000157,B000157
S001B019551,B019551
S004B044791,B044791
S006B007525,B007525
S007B021568,B021568
S005B011760,B011760
S009B000277,B000277
S001B016408,B016408
S009B005604,B005604
S004B006816,B006816
S007B011422,B011422
S008B011379,B011379
S005B005899,B005899
S007B041775,B041775
S004B018276,B018276
S001B009691,B009691
S008B048550,B048550
S005B047764,B047764
S007B034421,B034421
S001B014749,B014749
S004B029775,B029775
S002B005824,B005824
S007B018932,B018932
S002B040262,B040262
S006B008283,B008283
S000B049423,B049423
S001B004048,B004048
S001B024281,B024281
S003B024569,B024569
S004B005869,B005869
S005B037921,B037921
S002B005172,B005172
S008B022129,B022129
S009B007831,B007831
S003B028798,B028798
S004B008566,B008566
S002B029432,B029432
S001B043882,B043882
S001B017231,B017231
S009B031116,B031116
S002B046879,B046879
S003B014267,B014267
S003B011917,B011917
S002B017609,B017609
S009B040491,B040491
S005B016744,B016744
S000B032635,B032635
S006B016866,B016866
S001B042077,B042077
S002B032052,B032052
S004B028798,B028798
S008B020269,B020269
S003B026860,B026860
S003B039923,B039923
S005B025633,B025633
S003B014665,B014665
S005B012930,B012930
S007B041670,B041670
S001B033664,B033664
S003B003349,B003349
S005B003715,B003715
S000B026635,B026635
S004B020475,B020475
S001B046834,B046834
S004B031425,B031425
S000B018637,B018637
S005B048631,B048631
S007B008963,B008963
S008B039931,B039931
S006B015968,B015968
S004B005746,B005746
S005B015208,B015208
S008B004185,B004185
S008B024328,B024328
S000B033806,B033806
S001B025040,B025040
S007B008934,B008934
S008B011145,B011145
S005B049579,B049579
S004B029496,B029496
S004B017236,B017236
S001B048427,B048427
S004B041000,B041000
S008B012793,B012793
S002B005307,B005307
S009B008173,B008173
S005B012772,B012772
S000B024020,B024020
S004B037717,B037717
S003B012903,B012903
S005B035527,B035527
S006B014929,B014929
S001B037032,B037032
S005B016242,B016242
S004B022006,B022006
S002B014744,B014744
S004B029648,B029648
S007B031463,B031463
S001B037006,B037006
S003B034525,B034525
S009B022992,B022992
S006B021740,B021740
S009B024281,B024281
S009B013171,B013171
S000B002098,B002098
S006B009401,B009401
S007B018135,B018135
S009B017570,B017570
S002B035688,B035688
S009B036536,B036536
S007B032778,B032778
S000B026359,B026359
S004B016664,B016664
S007B013322,B013322
S005B039433,B039433
S008B000982,B000982
S006B003554,B003554
S003B036820,B036820
S004B014405,B014405
S008B039034,B039034
S009B049144,B049144
S009B018675,B018675
S000B028202,B028202
S004B027797,B027797
S004B011497,B011497
S000B026301,B026301
S002B008857,B008857
S006B008857,B008857
S008B042600,B042600
S008B046259,B046259
S004B010248,B010248
S006B019342,B019342
S001B029269,B029269
S008B022848,B022848
S004B033903,B033903
S008B026967,B026967
S008B014712,B014712
S000B036536,B036536
S004B048567,B048567
S008B002802,B002802
S005B028403,B028403
S002B001739,B001739
S003B003222,B003222
S008B007525,B007525
S000B043656,B043656
S009B040950,B040950
S007B008965,B008965
S007B042267,B042267
S002B000918,B000918
S009B008566,B008566
S006B012930,B012930
S005B042424,B042424
S007B007734,B007734
S008B004422,B004422
S001B036483,B036483
S003B044739,B044739
S005B024580,B024580
S007B006029,B006029
S005B044772,B044772
S000B049812,B049812
S006B032096,B032096
S001B012935,B012935
S000B014792,B014792
S003B025953,B025953
S003B046834,B046834
S008B035527,B035527
S002B008180,B008180
S007B036082,B036082
S008B021188,B021188
S004B023232,B023232
S003B038402,B038402
S001B032447,B032447
S007B048543,B048543
S003B020755,B020755
S008B003501,B003501
S005B020979,B020979
S008B045803,B045803
S005B049895,B049895
S006B006956,B006956
S007B016453,B016453
S006B015208,B015208
S004B000127,B000127
S003B008868,B008868
S006B007557,B007557
S001B036873,B036873
S005B015838,B015838
S009B036953,B036953
S004B033824,B033824
S003B018052,B018052
S003B013636,B013636
S007B002810,B002810
S009B024127,B024127
S007B034189,B034189
S005B031467,B031467
S004B003145,B003145
S005B038310,B038310
S007B015770,B015770
S002B029976,B029976
S005B029874,B029874
S004B034636,B034636
S001B008948,B008948
S008B014846,B014846
S007B034712,B034712
S008B016341,B016341
S005B025945,B025945
S006B013036,B013036
S009B004754,B004754
S009B004065,B004065
S009B041204,B041204
S000B006125,B006125
S009B035311,B035311
S008B032211,B032211
S000B041071,B041071
S002B012878,B012878
S009B003928,B003928
S000B000809,B000809
S003B033692,B033692
S009B010589,B010589
S004B014878,B014878
S001B013036,B013036
S002B027219,B027219
S002B008990,B008990
S005B021119,B021119
S005B011472,B011472
S005B009721,B009721
S005B007849,B007849
S009B026726,B026726
S002B001032,B001032
S003B017123,B017123
S009B020071,B020071
S008B033523,B033523
S001B000302,B000302
S001B045007,B045007
S003B040006,B040006
S001B016353,B016353
S008B005534,B005534
S005B036086,B036086
S001B013582,B013582
S007B028116,B028116
S003B003676,B003676
S004B003676,B003676
S005B022201,B022201
S009B041384,B041384
S004B049511,B049511
S008B009879,B009879
S002B046618,B046618
S006B021887,B021887
S000B048711,B048711
S001B025052,B025052
S006B031337,B031337
S004B041223,B041223
S005B032777,B032777
S004B029599,B029599
S001B045918,B045918
S008B021583,B021583
S002B034814,B034814
S000B013599,B013599
S003B031977,B031977
S006B002829,B002829
S001B031600,B031600
S008B011143,B011143
S003B040950,B040950
S003B018944,B018944
S000B006341,B006341
S009B042866,B042866
S005B021106,B021106
S003B020462,B020462
S000B008203,B008203
S003B000672,B000672
S007B010047,B010047
S006B002746,B002746
S005B019503,B019503
S002B011632,B011632
S000B020324,B020324
S009B036356,B036356
S007B030324,B030324
S000B036824,B036824
S002B014320,B014320
S006B034421,B034421
S008B001834,B001834
S008B032637,B032637
S004B010633,B010633
S001B000772,B000772
S009B025463,B025463
S005B041140,B041140
S008B049403,B049403
S008B045866,B045866
S003B004645,B004645
S009B049212,B049212
S007B002038,B002038
S001B017537,B017537
S009B002653,B002653
S004B027221,B027221
S002B008235,B008235
S005B025147,B025147
S000B006754,B006754
S009B028798,B028798
S009B020236,B020236
S009B003410,B003410
S000B022724,B022724
S003B013341,B013341
S009B033720,B033720
S000B016046,B016046
S007B024232,B024232
S004B029874,B029874
S000B032231,B032231
S005B031204,B031204
S009B003459,B003459
S000B001743,B001743
S002B014749,B014749
S007B012931,B012931
S003B002407,B002407
S003B032204,B032204
S002B018645,B018645
S000B018114,B018114
S003B032198,B032198
S005B032158,B032158
S007B024174,B024174
S007B041728,B041728
S009B024831,B024831
S004B025219,B025219
S004B015929,B015929
S001B019850,B019850
S006B014912,B014912
S007B044305,B044305
S000B040071,B040071
S000B031034,B031034
S005B032637,B032637
S003B003016,B003016
S001B043292,B043292
S001B002802,B002802
S008B018400,B018400
S004B002609,B002609
S006B043292,B043292
S009B001213,B001213
S005B004163,B004163
S007B006047,B006047
S009B043513,B043513
S003B014911,B014911
S008B034516,B034516
S001B002663,B002663
S007B037963,B037963
S002B045712,B045712
S002B048737,B048737
S002B021119,B021119
S004B012259,B012259
S008B032745,B032745
S003B042387,B042387
S000B048615,B048615
S003B024374,B024374
S003B006767,B006767
S008B042282,B042282
S003B025463,B025463
S008B033343,B033343
S004B050214,B050214
S003B024366,B024366
S004B048761,B048761
S002B015620,B015620
S008B013735,B013735
S003B032524,B032524
S006B047575,B047575
S007B030421,B030421
S003B047095,B047095
S008B031600,B031600
S002B047242,B047242
S005B001718,B001718
S008B010181,B010181
S003B001752,B001752
S003B001903,B001903
S000B033808,B033808
S000B002198,B002198
S003B008235,B008235
S000B033328,B033328
S000B028491,B028491
S002B039534,B039534
S006B021400,B021400
S005B006609,B006609
S005B024569,B024569
S007B039646,B039646
S008B005433,B005433
S003B047515,B047515
S007B032874,B032874
S004B038338,B038338
S006B006029,B006029
S002B040740,B040740
S009B042827,B042827
S001B023972,B023972
S007B018993,B018993
S000B006933,B006933
S006B050218,B050218
S001B011682,B011682
S006B015455,B015455
S000B020838,B020838
S003B022804,B022804
S001B034778,B034778
S006B006093,B006093
S000B025972,B025972
S009B034972,B034972
S002B016232,B016232
S008B043506,B043506
S008B006761,B006761
S003B045602,B045602
S004B032031,B032031
S001B041384,B041384
S001B029009,B029009
S003B014102,B014102
S000B049323,B049323
S002B029430,B029430
S003B021405,B021405
S008B044976,B044976
S007B013743,B013743
S008B037201,B037201
S000B047280,B047280
S003B030787,B030787
S000B016899,B016899
S007B024645,B024645
S000B015496,B015496
S001B047946,B047946
S000B014962,B014962
S000B047764,B047764
S008B003284,B003284
S004B048893,B048893
S001B049666,B049666
S002B046804,B046804
S007B003209,B003209
S007B035082,B035082
S006B013625,B013625
S007B045946,B045946
S008B030406,B030406
S001B049191,B049191
S001B033608,B033608
S007B020091,B020091
S001B030069,B030069
S007B020516,B020516
S000B017254,B017254
S002B005163,B005163
S001B022766,B022766
S008B026860,B026860
S007B010921,B010921
S007B034286,B034286
S005B010750,B010750
S000B030830,B030830
S008B012059,B012059
S001B029185,B029185
S004B043991,B043991
S004B040150,B040150
S005B033830,B033830
S001B032074,B032074
S000B033346,B033346
S000B003079,B003079
S007B013331,B013331
S004B006414,B006414
S008B042851,B042851
S002B038106,B038106
S003B015095,B015095
S008B028108,B028108
S003B023078,B023078
S001B030005,B030005
S003B009440,B009440
S009B011143,B011143
S004B004406,B004406
S005B032874,B032874
S009B013738,B013738
S005B021332,B021332
S002B041204,B041204
S003B013371,B013371
S001B039294,B039294
S008B026425,B026425
S004B005343,B005343
S007B045869,B045869
S006B042597,B042597
S000B000192,B000192
S003B005003,B005003
S000B012763,B012763
S002B037334,B037334
S003B038991,B038991
S000B031946,B031946
S008B035082,B035082
S004B015222,B015222
S005B014453,B014453
S004B042780,B042780
S002B035971,B035971
S003B024717,B024717
S003B049959,B049959
S005B034516,B034516
S005B015860,B015860
S006B033346,B033346
S007B015924,B015924
S003B019269,B019269
S007B035367,B035367
S007B021638,B021638
S002B024783,B024783
S005B044527,B044527
S000B018423,B018423
S007B042932,B042932
S004B016388,B016388
S006B020475,B020475
S008B030622,B030622
S007B016590,B016590
S008B002976,B002976
S002B049243,B049243
S008B007409,B007409
S003B032981,B032981
S006B033517,B033517
S006B018406,B018406
S006B018643,B018643
S006B024548,B024548
S003B031311,B031311
S006B048702,B048702
S003B036047,B036047
S009B044346,B044346
S007B004754,B004754
S000B037832,B037832
S004B035309,B035309
S004B043086,B043086
S001B016304,B016304
S007B029371,B029371
S007B023764,B023764
S004B038632,B038632
S004B025470,B025470
S004B005275,B005275
S000B006150,B006150
S005B030441,B030441
S002B025785,B025785
S001B008203,B008203
S005B031883,B031883
S004B005191,B005191
S004B013371,B013371
S003B047039,B047039
S004B015240,B015240
S000B010607,B010607
S003B045074,B045074
S000B022006,B022006
S007B008076,B008076
S005B008474,B008474
S005B002882,B002882
S000B030576,B030576
S005B042387,B042387
S008B008541,B008541
S003B048322,B048322
S004B015969,B015969
S003B007734,B007734
S007B044841,B044841
S001B047157,B047157
S002B033349,B033349
S004B045754,B045754
S000B043670,B043670
S000B030637,B030637
S007B033407,B033407
S004B008363,B008363
S009B018635,B018635
S007B039944,B039944
S000B034541,B034541
S002B029344,B029344
S006B017731,B017731
S003B031542,B031542
S001B011179,B011179
S008B025945,B025945
S002B015958,B015958
S001B014967,B014967
S009B012699,B012699
S001B034037,B034037
S004B017104,B017104
S003B028977,B028977
S008B028854,B028854
S007B013858,B013858
S004B006646,B006646
S001B022862,B022862
S005B001649,B001649
S001B003864,B003864
S009B005759,B005759
S006B038338,B038338
S004B012539,B012539
S001B042445,B042445
S001B037624,B037624
S008B032529,B032529
S006B018283,B018283
S006B034711,B034711
S003B041983,B041983
S001B001746,B001746
S008B030858,B030858
S008B044832,B044832
S009B000818,B000818
S005B030988,B030988
S006B005479,B005479
S000B037220,B037220
S002B019729,B019729
S006B033436,B033436
S004B004265,B004265
S002B021826,B021826
S008B038522,B038522
S002B044882,B044882
S006B030983,B030983
S001B017806,B017806
S002B033356,B033356
S002B007403,B007403
S007B006235,B006235
S008B036772,B036772
S001B007160,B007160
S002B019594,B019594
S005B023179,B023179
S000B031116,B031116
S009B035722,B035722
S006B010750,B010750
S001B045315,B045315
S006B045503,B045503
S007B005039,B005039
S005B011493,B011493
S000B033356,B033356
S000B047575,B047575
S006B027588,B027588
S004B047982,B047982
S003B025052,B025052
S002B049157,B049157
S001B001133,B001133
S005B048550,B048550
S001B005869,B005869
S003B038601,B038601
S008B038632,B038632
S002B039646,B039646
S000B035887,B035887
S000B038580,B038580
S006B041903,B041903
S009B040411,B040411
S009B044663,B044663
S001B038920,B038920
S004B002746,B002746
S009B025921,B025921
S006B003664,B003664
S006B050042,B050042
S007B016334,B016334
S008B031823,B031823
S007B008597,B008597
S002B044113,B044113
S003B005485,B005485
S009B033570,B033570
S003B015958,B015958
S003B029275,B029275
S004B018512,B018512
S003B022766,B022766
S007B020021,B020021
S009B004050,B004050
S000B012841,B012841
S008B026677,B026677
S007B035887,B035887
S007B049666,B049666
S007B006785,B006785
S000B016755,B016755
S001B034286,B034286
S002B015034,B015034
S003B034927,B034927
S009B023889,B023889
S004B047377,B047377
S003B029132,B029132
S000B007272,B007272
S004B023159,B023159
S002B018635,B018635
S005B014026,B014026
S009B003864,B003864
S002B034408,B034408
S006B004436,B004436
S002B006031,B006031
S009B008948,B008948
S004B027896,B027896
S008B020275,B020275
S001B001936,B001936
S002B010482,B010482
S007B020047,B020047
S008B007084,B007084
S009B022376,B022376
S003B039565,B039565
S008B014749,B014749
S005B027135,B027135
S002B008557,B008557
S007B007313,B007313
S000B006202,B006202
S001B020623,B020623
S001B023179,B023179
S002B044931,B044931
S008B039645,B039645
